x_tsne,y_tsne,label
24.493467,36.093426,4
17.751066,44.075912,4
15.239266,0.3562893,1
-25.918179,-32.500973,4
-22.49427,31.068306,4
-12.610583,79.12682,4
-64.86132,10.12471,4
-76.02444,-25.182016,4
-67.87617,-33.013515,4
38.893215,72.21274,4
-58.70285,-33.235626,4
5.312853,37.56254,4
15.239266,0.3562893,1
-42.545227,-14.670004,4
15.239266,0.3562893,1
37.727276,-48.78822,4
-61.212986,23.786924,4
-11.656873,36.277428,4
-45.683754,6.628991,4
-68.16892,43.352276,3
-41.83653,50.879765,4
71.943924,-11.641836,1
-43.081665,-39.472233,4
11.107571,-46.87911,4
-79.697945,-3.2262623,4
30.249578,-77.91473,4
7.5610948,-74.525955,4
5.7221766,-57.20728,4
15.239266,0.3562893,1
-35.36437,49.768326,4
-41.977356,75.05647,4
-50.58865,21.565325,4
61.2447,21.259096,1
13.677903,34.47502,4
-55.645573,-8.340436,4
-63.108215,-25.031322,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-62.98432,-9.556214,4
81.75363,-7.0361376,4
15.239266,0.3562893,1
25.69507,88.16651,0
7.754305,36.139915,4
57.28791,-40.990776,4
15.239266,0.3562893,1
-77.695946,8.78503,4
-7.3922524,22.318047,4
-57.14096,75.4289,4
0.7610237,-16.022392,4
40.313168,66.59136,4
15.239266,0.3562893,1
-49.912144,26.15027,4
7.8934674,32.658978,4
43.85711,-43.571945,4
49.2239,6.4320874,1
-71.11061,-5.3377776,4
-57.86923,74.14943,4
15.239266,0.3562893,1
-50.35488,7.7498374,4
3.3044577,-35.84232,4
3.7911782,31.740482,4
-13.5809145,67.89351,4
-46.558105,-17.939672,4
15.239266,0.3562893,1
-72.770996,28.654766,4
-76.85944,21.348362,4
-6.072645,8.664393,4
-60.95185,25.589928,4
-23.633877,-3.8198225,4
-20.148483,-21.094414,4
-44.237186,2.568496,4
15.239266,0.3562893,1
1.9905125,59.77083,4
-63.610455,-27.183262,4
15.239266,0.3562893,1
-20.234423,-50.381214,4
40.214073,-46.969116,4
8.965764,-77.03934,4
16.138649,-28.52099,4
24.404348,-29.093903,4
15.239266,0.3562893,1
-56.971558,75.152275,4
26.88543,-79.92847,4
29.802557,-79.093925,4
-23.373343,47.7947,4
13.383349,44.293156,4
-6.593391,59.460587,4
-58.459854,28.712494,4
6.1354356,23.986557,4
-3.7516725,-11.13052,4
-47.10121,-4.2746234,4
-9.92482,7.203971,4
-6.522763,30.75609,4
54.036846,-40.878883,4
15.239266,0.3562893,1
2.4483104,33.2478,4
8.456741,25.302324,4
-30.087128,-71.97915,3
-64.6676,-25.700588,4
-1.0750998,-52.311733,4
15.239266,0.3562893,1
51.392838,-49.27058,4
-3.4611888,52.621635,4
44.462074,-49.748314,4
58.54398,-6.964203,1
28.654081,-45.58719,4
15.239266,0.3562893,1
50.13422,-73.446144,4
25.922699,46.293552,4
-7.0924397,18.645292,4
-61.810024,31.147245,4
15.239266,0.3562893,1
-24.143854,-31.557276,4
-4.6806498,-54.447357,4
23.494555,-49.31195,4
54.421906,1.8084412,1
-15.823337,-5.8529844,4
-19.464037,38.884663,4
-55.779785,2.698677,4
-8.954467,37.63184,4
71.379456,24.296032,1
15.239266,0.3562893,1
9.414997,70.13876,4
15.239266,0.3562893,1
23.745838,33.851173,4
-64.95718,0.14389351,4
42.785027,19.337276,1
13.486073,34.152897,4
-17.988966,56.326668,4
15.239266,0.3562893,1
47.065987,-39.047504,4
-23.226618,-62.775894,4
15.239266,0.3562893,1
-76.39378,-7.7340655,4
-32.405983,56.379436,4
-23.390123,-27.022354,4
4.7352204,-60.493103,4
29.389376,-46.25904,4
-16.494576,-44.815414,4
41.6486,-71.554726,4
-62.902718,30.023932,4
15.239266,0.3562893,1
-69.10879,-9.627821,4
38.181858,72.643745,4
-17.500662,-47.604652,4
18.446909,-50.175114,4
-56.873077,-6.2052855,4
2.6672688,26.273266,4
18.800985,-76.600235,2
15.239266,0.3562893,1
15.239266,0.3562893,1
28.123602,-30.046719,4
-28.255507,5.5333924,4
-87.15982,16.374699,0
-37.96555,-43.846233,4
2.039468,-28.028864,4
-24.378632,56.925056,4
-70.71546,56.407623,4
-7.2284675,51.54846,4
-8.938002,60.419304,4
59.55699,0.09350765,3
15.239266,0.3562893,1
-80.98853,5.9253454,4
15.239266,0.3562893,1
-24.877996,-71.4981,3
-37.27965,84.852554,4
7.0652776,35.3205,4
-10.6481695,67.63902,4
12.634678,-30.683273,4
-23.600052,-1.1147517,4
-23.899652,45.35274,4
70.52766,4.2898846,1
4.611006,20.220587,4
-26.053041,35.09618,4
15.239266,0.3562893,1
29.572838,-37.361523,4
-12.64855,-75.46583,4
-79.55334,15.319943,4
-29.30401,9.749059,4
55.012447,20.92556,1
-76.682076,-23.540524,4
-54.717632,-9.128104,4
-77.579636,7.5591393,4
15.239266,0.3562893,1
-27.066679,-39.3974,4
47.52489,20.265518,1
-73.39293,4.173625,4
58.84155,-6.8866563,1
-55.367447,-1.8263007,4
15.239266,0.3562893,1
10.721395,-72.27358,4
-79.55436,14.64101,4
-69.903114,54.6486,4
-19.41184,-24.689144,4
69.13917,13.5019245,1
71.62923,-11.379206,1
15.239266,0.3562893,1
15.239266,0.3562893,1
-64.31533,-16.433315,4
13.117489,-98.02382,4
1.5246141,74.793365,4
15.239266,0.3562893,1
-38.052845,-4.6469245,4
23.250181,43.90712,4
-62.23994,37.71743,4
-12.56663,-75.43066,4
-59.7696,-35.953934,4
-19.01021,-6.670375,4
-21.692488,70.76004,4
-7.070612,9.74579,4
13.2292185,-97.60884,4
-60.176846,-59.96726,3
-50.041584,-19.482096,4
-36.191605,-6.2954063,4
-66.53845,-5.4180236,4
-43.5553,3.4510663,4
-18.16843,-50.09242,4
-47.954338,60.515167,4
-26.165417,-77.298485,4
4.9456663,20.499674,4
-22.951014,-57.28559,4
-26.642706,-32.46666,4
50.784363,49.587883,4
-63.144592,-29.554281,4
-50.9535,55.895046,4
78.274895,5.4729633,2
-54.6859,-2.1075473,4
13.973611,58.01461,4
-17.738886,-51.60092,4
15.239266,0.3562893,1
56.27609,-8.844358,1
-23.703596,-27.698671,4
15.239266,0.3562893,1
15.239266,0.3562893,1
1.2022647,74.742004,4
-70.64897,25.866652,4
54.071716,-38.20567,4
-8.574918,-15.786563,4
18.206097,-56.532875,4
-36.262547,-54.595055,2
3.0191407,-42.586704,4
15.239266,0.3562893,1
1.1169512,63.692135,4
-61.802742,-3.2274706,4
15.239266,0.3562893,1
-13.243428,61.722042,4
-39.789997,-36.014103,4
62.97559,1.0823394,1
-44.536747,-33.632713,4
-48.067394,-3.8032641,4
56.354694,-0.20835973,1
-57.25861,22.121805,4
63.09752,7.0955677,1
15.239266,0.3562893,1
15.239266,0.3562893,1
40.325874,-32.213005,4
15.239266,0.3562893,1
-7.280289,63.533176,4
-31.245897,2.83485,4
-16.4973,-44.81906,4
59.453144,5.797711,1
-54.411423,47.804096,4
-48.596977,10.622743,4
15.239266,0.3562893,1
-72.83516,28.360312,4
-23.784857,24.621828,4
10.379945,46.386673,4
13.9719515,58.01266,4
71.08154,1.6991042,1
-7.573676,11.569297,4
-13.72613,4.258256,4
3.0121458,34.311893,4
62.25835,6.622967,1
-24.004776,-79.86596,4
-51.7079,-38.87516,4
69.08909,24.575169,1
22.755114,-67.09847,1
2.107422,-37.122105,4
80.8302,-7.759587,4
-42.312378,-57.880417,0
15.239266,0.3562893,1
-45.48589,-30.711437,4
-83.24836,8.668842,4
-7.168083,8.871539,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-19.953394,-15.880986,4
-10.615445,64.042145,4
-75.08,22.76466,4
-39.65826,-12.058597,4
63.405396,2.0325418,1
22.120554,-68.10595,1
-9.226973,46.322178,4
5.2816014,-32.39507,4
15.239266,0.3562893,3
-22.494753,42.925323,4
-65.79697,5.805117,4
50.423138,5.7478786,1
42.30523,73.33666,4
50.484432,-36.176792,4
29.272812,-50.1037,4
-27.291426,9.367151,4
-45.91065,-21.350388,4
-2.4313118,-21.67856,4
26.630608,-47.933353,4
-11.239816,54.051323,4
-31.893198,79.73597,4
15.239266,0.3562893,1
-7.8402414,35.190277,4
-78.63157,20.861715,0
-36.99903,69.82375,4
-7.652639,15.015427,4
15.239266,0.3562893,1
-79.68983,-2.454576,4
54.15098,-41.83839,4
78.732994,6.198011,1
-26.58975,2.7801578,4
-66.41576,29.97195,4
-26.373575,43.697014,4
15.239266,0.3562893,1
33.409855,-36.549007,4
15.239266,0.3562893,1
-19.735382,-70.63407,4
-31.187498,39.28359,4
5.0662494,-34.78153,4
15.239266,0.3562893,1
-23.77137,-14.7695265,4
4.192737,-40.949173,4
46.377544,-39.312035,4
0.2335226,16.216587,4
8.453968,25.305853,4
-58.259956,74.334274,4
15.239266,0.3562893,1
-5.713348,22.97613,4
-0.2830436,-59.86761,4
15.239266,0.3562893,1
-0.22115543,63.993717,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-6.400908,53.17355,4
51.45212,-49.542374,4
-57.36489,-0.7482591,4
-15.067954,-27.770533,4
15.239266,0.3562893,1
-4.90553,-50.76979,4
31.85975,31.940983,4
7.0703382,-67.133705,4
15.239266,0.3562893,1
-19.67597,-35.548695,4
-13.785823,14.914535,4
-71.18207,32.905132,4
15.239266,0.3562893,1
-11.389757,30.623625,4
11.31105,-75.66687,4
-5.621267,42.79184,4
-72.72119,51.17235,4
-74.13835,53.04926,4
-60.15709,-14.274591,4
-57.35602,-65.18281,3
51.024956,50.01972,4
-75.28642,13.853405,4
-50.17257,50.767925,4
33.19465,-38.84867,4
-70.74611,56.34229,4
55.398376,11.090072,1
-22.120607,-15.158602,4
-65.70414,18.423428,4
15.239266,0.3562893,1
-58.651855,-59.826538,3
8.408341,30.949326,4
15.239266,0.3562893,3
-78.52873,28.44267,0
-7.9106555,83.452805,4
70.89266,-10.813409,1
8.333102,-44.008083,4
-6.364566,-58.496876,4
-19.83563,1.0116136,4
49.514786,-4.2167263,1
-42.28331,-27.84834,4
-35.513268,4.9617095,4
-59.92765,-39.76953,4
15.239266,0.3562893,1
14.014449,46.022182,4
15.239266,0.3562893,1
-69.874374,1.5415184,4
-78.34369,33.348133,4
15.239266,0.3562893,1
57.174625,24.520706,1
-6.5392685,-60.545937,4
15.239266,0.3562893,1
25.69507,88.16651,3
-19.266119,-16.374475,4
-57.906456,24.608225,4
-22.831476,-25.881067,4
16.5423,32.109993,4
15.239266,0.3562893,1
-41.32428,-55.807316,0
-69.2424,3.3378289,4
-31.893208,-73.56103,3
-54.820087,-17.365898,4
-73.8726,22.019268,4
-25.246292,-1.0212722,4
49.870815,-39.009,4
-57.030834,11.530222,4
21.658966,48.273655,4
54.429256,-48.59398,4
-47.262135,38.626144,4
-40.470436,60.668736,4
-60.640884,19.523746,4
15.239266,0.3562893,1
-75.53907,-25.099066,4
-12.864955,43.69608,4
-53.78865,47.27241,4
-20.81361,-76.07652,0
-24.744026,-71.33876,3
-75.03906,-0.08278219,4
-62.917767,11.55627,4
-2.1479125,78.72191,4
15.239266,0.3562893,1
13.214341,-98.71031,4
-60.96769,37.110867,4
-61.478115,22.224216,4
-26.03627,56.105373,4
15.239266,0.3562893,1
-12.499185,-50.401924,4
-6.6132946,-41.41825,4
-73.38692,33.625202,4
15.239266,0.3562893,1
15.239266,0.3562893,1
14.249913,45.970745,4
-57.585213,-5.9130898,4
6.230727,39.395027,4
-70.22661,56.15869,4
-12.656936,-75.33987,4
-20.460018,14.701338,4
-33.627758,-61.291103,2
17.989464,-21.533136,4
22.13014,-68.10048,1
15.239266,0.3562893,1
13.201241,-97.57807,4
-31.429274,-38.269073,4
-16.75118,-22.38993,4
-25.30207,16.82789,4
15.239266,0.3562893,1
-42.73866,-30.280003,4
15.239266,0.3562893,1
-82.306595,27.322912,2
58.844986,1.5758383,1
-40.388485,-18.682396,3
-72.51005,2.159989,4
-61.637295,-37.813652,4
-4.101436,52.48374,4
15.239266,0.3562893,1
-54.49863,-62.730087,3
15.239266,0.3562893,1
-69.39449,8.844693,4
-53.18952,37.944374,4
23.643013,-59.919823,4
-54.028156,-9.406438,4
-62.822083,-9.688621,4
-59.713127,-64.980896,3
71.783646,-1.187282,1
25.69507,88.16651,3
-22.46805,-80.70457,4
18.55209,-77.114494,0
81.39847,-7.6797867,4
69.305786,5.50584,1
-58.449036,-16.790133,4
70.390594,29.099264,1
-78.80325,-9.482624,4
-51.158627,25.169102,4
-40.423107,-47.555107,4
15.239266,0.3562893,1
3.892981,-67.59194,4
-16.47439,4.157918,4
-8.039428,46.602,4
-8.483868,42.356266,4
-26.727516,33.281548,4
4.396939,33.72861,4
15.239266,0.3562893,1
-15.705685,-15.215883,4
-37.588867,-51.144676,4
-53.48109,-0.6746649,4
1.4310081,39.09234,4
-20.987932,-68.903595,4
2.107422,-37.122105,4
-62.370308,37.397346,4
-4.4333587,-56.048702,4
-48.356422,10.4442835,4
-80.63378,-3.264584,4
-31.65994,2.3998463,4
-43.71237,3.535204,4
15.239266,0.3562893,1
-21.911808,50.707325,4
-35.01232,-13.863447,4
-24.664362,0.5348035,4
-60.461414,5.3761573,4
72.686905,0.56142104,1
-58.35,26.086115,4
-5.2596493,2.921319,4
-37.69715,70.2902,4
-8.038985,82.38842,4
-7.477406,-56.043617,4
5.598127,31.966536,4
69.80386,0.91765064,1
-43.09939,35.363396,4
15.239266,0.3562893,1
9.146929,-47.593822,4
-56.11904,34.182728,4
18.314253,37.22947,4
6.2484026,-40.000954,4
-17.067976,38.93492,4
81.49478,-6.974303,4
-79.3501,28.31362,2
-36.995987,-36.352585,4
-22.611475,-27.407866,4
24.970297,46.516598,4
15.239266,0.3562893,1
-61.580276,37.284653,4
-21.153992,-40.15295,4
5.1459827,29.957966,4
-56.723896,-34.92801,4
15.239266,0.3562893,1
51.460865,2.6790824,1
-16.265022,38.990154,4
-24.096636,56.501015,4
-22.465881,-13.544299,4
-4.5340996,22.662302,4
-23.523169,51.24257,4
-63.766964,6.1488576,4
15.239266,0.3562893,1
-61.300564,-62.873924,3
32.588764,-49.46056,4
-12.758768,-66.858955,4
-52.916256,34.80685,4
60.35998,-39.033756,4
47.05242,1.937611,1
-18.840721,11.112665,4
60.568,3.8319554,1
-5.669629,-51.628178,4
30.713968,-52.45795,4
62.25816,6.6229787,1
50.453823,-36.16385,4
6.14272,-44.32993,4
-3.0292964,-21.017,4
-31.71093,-73.7331,3
-46.62638,-18.699194,4
-57.92541,-18.68492,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-1.7212281,-60.72987,4
72.43698,28.952883,1
16.693993,31.526157,4
57.81531,-2.445465,1
-21.928913,-21.14534,4
-42.660732,-0.41181073,4
23.86906,39.89802,4
78.997185,-1.9687313,1
-23.08627,-37.807167,4
-33.750187,-42.521133,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-2.7794852,-63.81604,4
-48.01356,49.746227,4
-61.325325,22.711023,4
-66.656204,29.987844,4
-75.00193,2.5261707,4
29.381187,-43.28408,4
-24.538675,-1.0317435,4
-28.629211,-63.35252,2
15.239266,0.3562893,1
22.068703,36.243855,4
-29.961565,-27.726686,4
17.862368,-29.247612,4
-62.798115,11.46013,4
15.239266,0.3562893,1
-4.928202,-25.8942,4
14.85086,45.043697,4
15.239266,0.3562893,1
47.0709,10.195668,1
15.239266,0.3562893,1
18.393988,34.900078,4
-54.465023,-9.082356,4
-27.540579,31.347939,4
-16.739985,52.64356,4
15.239266,0.3562893,1
28.437248,-44.56543,4
-58.869637,-60.18592,3
72.59502,6.7458134,1
2.3198578,-57.770508,4
-55.709286,-62.055317,3
15.239266,0.3562893,1
53.49104,-46.026325,4
37.299103,-34.73469,4
-67.01894,-29.609982,4
-53.239113,-2.6485748,4
-86.374084,7.9806848,4
35.715927,20.844397,1
-58.247227,-14.799542,4
15.239266,0.3562893,3
-55.146816,-16.950218,4
-34.55316,34.066124,4
15.239266,0.3562893,1
-18.15341,-51.35497,4
-50.79268,-49.4562,4
-84.36433,-2.6725948,4
-3.6297781,-63.37689,4
20.018291,36.540546,4
44.72595,5.4927745,1
15.239266,0.3562893,1
66.5065,11.671126,1
15.239266,0.3562893,1
-59.467304,25.461185,4
-62.440258,37.38299,4
-61.276268,-63.104607,3
45.300724,-49.861584,4
-22.76539,-16.531166,4
15.239266,0.3562893,1
-19.548206,33.167267,4
15.239266,0.3562893,1
-36.118965,69.81892,4
3.5029974,-30.10368,4
25.453714,37.09688,4
-23.903448,-44.150005,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-51.148674,24.540167,4
-72.42627,50.301277,4
15.239266,0.3562893,1
-10.2309265,-70.773605,4
-37.661354,-59.60429,0
15.239266,0.3562893,1
-38.031956,-71.160164,3
15.239266,0.3562893,1
26.241611,-38.63097,4
2.4183786,-71.94105,4
-30.934868,-31.335688,4
-30.692091,-76.190445,3
15.239266,0.3562893,1
-68.07802,15.79752,4
-3.8597796,-64.743286,4
-81.39077,27.101892,2
-67.24374,3.8097446,4
45.312725,8.861294,1
-18.09571,-14.932303,4
-18.917652,-40.00868,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-57.711395,75.58957,4
-15.094558,-49.301903,4
15.239266,0.3562893,3
15.239266,0.3562893,1
36.00815,19.854492,1
-77.91873,-3.5682526,4
-26.641987,-0.07972754,4
15.239266,0.3562893,1
-42.32034,-53.157856,3
12.730101,56.03029,4
-40.253723,0.62945926,4
-1.3114362,26.500769,4
19.33335,44.567883,4
15.239266,0.3562893,1
-16.098925,69.818954,4
9.907149,-76.254036,4
4.6028547,-64.58652,4
15.239266,0.3562893,1
-40.48299,72.61045,4
-58.595924,-32.40113,4
50.103508,-73.4709,4
81.8434,-6.7997966,4
51.522827,5.3512177,1
-8.1232815,0.70308656,4
35.715927,20.844397,4
34.22503,-41.8578,4
-50.967434,-49.356743,4
15.239266,0.3562893,1
-15.920093,-28.727358,4
-44.095573,27.250036,4
-15.882761,69.618866,4
28.234169,-45.86265,4
-48.492397,62.49963,4
-26.466806,-34.577896,4
34.395798,-39.600792,4
-70.62701,19.965738,4
-9.764152,-61.318302,4
15.239266,0.3562893,1
-12.046644,-30.410488,4
4.5525565,29.16193,4
33.993675,-39.063713,4
-34.278385,-60.437813,0
20.241701,46.286186,4
52.068836,-46.79658,4
50.70925,49.497665,4
-51.103107,4.0071783,4
14.998694,-97.99537,4
-71.9851,12.282233,4
26.541965,-57.0873,4
27.052364,-44.30123,4
15.239266,0.3562893,1
78.732994,6.198011,1
-26.952473,26.649464,4
-24.291683,44.145214,4
15.239266,0.3562893,1
61.248837,21.25686,1
57.57643,-7.491397,1
-66.48649,3.662496,4
-65.431206,-28.036306,4
16.309755,-39.936504,4
49.031445,-6.1306725,1
7.273483,-76.439026,4
-56.594917,30.862001,4
-3.3554227,-70.827705,4
-6.0209694,-51.29883,4
-73.697655,50.733093,4
24.219397,46.069607,4
-62.002792,26.490007,4
-20.169594,16.07137,4
-43.187004,46.950787,4
-35.815117,-60.481205,0
-11.175186,62.07107,4
-74.304405,50.559063,4
-62.16836,28.773916,4
78.36298,5.6114235,2
-47.23365,38.618538,4
-19.764677,-54.70683,4
-12.1486,75.2794,4
-72.90161,19.060562,4
-61.760727,-16.962492,4
15.239266,0.3562893,1
12.590406,-22.501478,4
-18.777163,58.47886,4
-67.01792,-54.749554,3
19.999376,36.549927,4
72.5076,-1.0499218,1
12.240893,39.061604,4
-3.1468487,67.97095,4
62.29839,-2.4604714,1
-70.636024,6.1314197,4
8.702634,-43.68464,4
-32.811314,17.781761,4
-81.770805,26.048468,0
-40.35057,1.482054,4
-1.5078567,29.602575,4
15.239266,0.3562893,1
5.424449,28.032885,4
-62.93374,30.90271,4
-15.717616,12.623992,4
18.561344,37.227795,4
15.239266,0.3562893,3
50.276253,8.185285,1
57.67025,0.5677454,1
-59.841255,28.899511,4
-3.590734,-61.280148,4
45.376423,-46.40518,4
-9.959849,1.1818557,4
-18.661013,-14.656075,4
62.881218,0.35521117,1
54.09974,9.487154,1
15.239266,0.3562893,1
-21.546047,-19.681816,4
-12.366921,-42.94381,4
-8.958991,75.66648,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-68.211426,25.922815,4
54.254425,13.834329,1
-61.989525,-39.974106,4
0.8375041,29.659712,4
-37.227707,84.7482,4
-22.345156,-55.853313,4
70.97639,8.327065,1
-25.782738,-0.44029537,4
-18.482016,28.54493,4
54.227104,-38.111958,4
55.59293,-44.979195,4
-19.413696,13.026213,4
52.302193,-45.052704,4
-50.374496,-18.659052,4
-16.477911,-39.28259,4
15.239266,0.3562893,1
-16.739922,52.64392,4
25.353825,33.573322,4
-59.443012,-8.127601,4
-62.888206,24.152296,4
-53.71644,32.5298,4
-7.9171042,17.818588,4
35.451866,1.5179362,1
-36.866177,-51.806347,4
-23.320631,57.941357,4
-61.7233,-0.4066857,4
15.239266,0.3562893,1
-55.96277,39.466667,4
7.28342,-72.67558,4
15.239266,0.3562893,1
-14.4015665,-8.495793,4
-50.805687,64.32331,4
14.295868,32.368786,4
-85.9064,26.561378,3
-67.21157,-30.100636,4
-72.93656,0.5475421,4
-56.27514,-3.0205183,4
-37.74091,20.004803,4
65.7479,-6.901527,1
-23.335556,25.92838,4
15.239266,0.3562893,1
-16.049238,-27.697031,4
73.286644,33.073357,1
-37.24887,-71.94697,3
-55.15695,-18.236816,4
-28.285225,-75.82641,3
33.401222,-39.485863,4
-58.518234,-37.44211,4
-3.444339,66.74258,4
-32.570667,-53.36478,4
7.8799725,61.842735,4
-4.756407,-25.672422,4
-58.947113,-11.55465,4
9.887269,-75.95669,4
11.800655,-34.17294,4
-5.4060698,59.32476,4
48.961006,12.252767,1
-24.658241,-71.27082,3
-50.963642,55.718414,4
-15.313829,-42.900852,4
1.1309434,29.905529,4
29.828888,-46.285706,4
29.571602,-40.099205,4
15.239266,0.3562893,1
-19.859932,-49.908245,4
-50.918232,28.568558,4
-20.290783,-27.130304,4
15.239266,0.3562893,1
-60.918087,25.235134,4
-14.8959465,30.58933,4
-46.80301,-18.672628,4
-43.26656,35.57789,4
-7.9195757,-58.51004,4
-37.606544,-51.2482,4
40.934937,67.862335,4
-42.64898,-57.706272,0
-47.169193,-32.225613,4
-8.344977,-16.097527,4
-3.0855713,-71.31379,4
-24.114899,30.297611,4
15.239266,0.3562893,1
-26.926153,49.070667,4
-19.801664,12.820593,4
-23.258362,-58.660812,4
15.239266,0.3562893,1
55.217384,-36.710625,4
-12.482441,80.01893,4
15.239266,0.3562893,1
12.901777,-44.096962,4
15.239266,0.3562893,1
-61.114628,41.504158,4
15.239266,0.3562893,1
-78.009155,24.42216,4
-64.055046,-34.36566,4
-16.4968,4.10402,4
42.7225,13.038485,1
-12.894585,79.28563,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-4.390824,67.46535,4
-55.99411,27.69709,4
50.783287,-40.97452,4
-35.102676,-59.77869,0
26.890043,-29.495937,4
-7.941365,81.77865,4
-43.364414,-1.0370803,4
-68.848045,-26.126772,4
-59.72402,-11.76125,4
15.753755,45.149487,4
-43.635956,-49.49301,3
-61.44404,-9.204757,4
48.092407,15.758727,1
-17.624758,53.398766,4
0.23018709,-68.93622,4
-21.777218,-38.17109,4
75.154434,29.680166,1
15.239266,0.3562893,1
-22.56423,-68.81475,3
27.891273,-52.090755,4
15.239266,0.3562893,1
15.239266,0.3562893,1
24.298182,35.233383,4
-0.98869973,-30.399416,4
-5.253715,-73.52065,4
24.460865,-57.01725,4
-17.606691,38.90168,4
57.23875,-7.5088263,1
-87.2788,23.405298,3
-46.293644,-2.1066759,4
15.239266,0.3562893,1
37.903965,7.6857615,1
57.577076,-41.744106,4
42.31451,-4.731399,1
15.239266,0.3562893,1
-22.87302,-69.76673,4
-61.397182,-33.482506,4
-4.681311,-70.069,4
-4.9858627,77.86529,4
-9.067449,43.730556,4
35.451866,1.5179362,1
-16.39332,-67.01558,4
29.523457,-29.588875,4
15.239266,0.3562893,1
-65.41754,-15.847017,4
-37.761333,19.95049,4
-5.9844537,30.946648,4
22.478004,-25.914476,4
-17.994967,-47.824345,4
-0.7839313,30.173964,4
-43.480873,35.53826,4
15.239266,0.3562893,1
7.6797814,28.393553,4
-21.934362,-48.984325,4
-23.623716,21.821703,4
-28.378036,-27.397095,4
19.379757,-26.984064,4
67.22509,-1.6891086,1
-16.33042,1.076252,4
-22.715395,-42.732468,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-42.657288,-55.781162,0
-36.047215,1.5520971,4
15.239266,0.3562893,1
25.69507,88.16651,3
-21.700048,60.666973,4
40.934937,67.862335,4
14.467141,44.90508,4
-23.795752,41.067913,4
52.121445,-50.378845,4
-28.844946,-20.358664,4
15.239266,0.3562893,1
25.69507,88.16651,0
-28.939926,-73.24481,3
-82.981415,11.010955,0
-18.66455,58.430065,4
-24.27163,43.510944,4
15.239266,0.3562893,3
57.51821,-41.15371,4
15.239266,0.3562893,1
-63.397297,-16.43102,4
30.214903,-77.96496,4
25.69507,88.16651,3
-57.449867,-36.94047,4
1.023424,71.00912,4
-29.184484,6.1615176,4
15.239266,0.3562893,1
-72.8247,18.961885,4
-15.658444,-49.83006,4
-28.917,7.7629404,4
-11.824767,35.040504,4
-23.523169,51.24257,4
-23.165932,-33.093002,4
73.78339,-2.469328,1
-11.374512,-52.503014,4
-20.941368,-34.096584,4
-41.839306,76.43183,4
-23.530148,-20.117548,4
-8.348547,10.785597,4
-5.8807454,-44.906696,4
15.239266,0.3562893,1
-15.704371,-27.611156,4
-2.7619514,-70.589455,4
-31.534286,-2.7555828,4
8.469254,24.426083,4
-32.40843,15.687092,4
-21.839811,-18.528055,4
12.586878,-37.682964,4
66.99827,1.6379969,1
-52.03669,24.860033,4
42.2366,68.837715,4
35.75186,-44.475048,4
0.7623568,63.88933,4
-43.444332,35.44362,4
15.239266,0.3562893,1
14.87613,41.659294,4
15.239266,0.3562893,3
-73.13776,49.659904,4
25.44039,-49.64772,4
15.239266,0.3562893,1
40.155544,-42.315704,4
18.441242,-30.876114,4
16.507462,-29.840155,4
-30.436958,-35.509434,4
-16.77487,-27.405384,4
25.69507,88.16651,3
-31.185991,-70.98877,3
15.239266,0.3562893,1
-1.0248922,-58.04781,4
73.285545,33.037876,1
55.980045,-44.97167,4
68.51859,-2.5202637,1
-47.179058,-4.4100804,4
15.239266,0.3562893,1
-66.94733,36.064754,4
15.239266,0.3562893,1
15.239266,0.3562893,1
15.239266,0.3562893,3
72.913734,28.588528,1
-4.7029643,6.009035,4
-2.5324557,-22.156153,4
15.239266,0.3562893,1
-23.12549,48.014168,4
-34.51152,34.11254,4
15.239266,0.3562893,1
32.747623,-46.182278,4
15.239266,0.3562893,1
15.239266,0.3562893,1
-6.9919767,16.360163,4
-71.26359,3.3188233,4
-12.944894,-74.5818,4
-35.853775,81.457794,4
-17.3551,4.156913,4
2.5267925,59.144154,4
-26.916065,4.529381,4
-60.604378,27.703484,4
-6.6608334,28.539848,4
15.239266,0.3562893,1
-1.3120434,75.86166,4
15.239266,0.3562893,1
62.375957,3.955703,1
15.239266,0.3562893,1
-19.441338,31.310974,4
50.147938,-73.44266,4
-40.297813,60.663574,4
30.991781,-40.74661,4
15.239266,0.3562893,1
15.239266,0.3562893,1
15.239266,0.3562893,3
-26.175646,-77.29856,4
-70.719,56.31297,4
-60.88399,3.7645838,4
-33.96145,-61.87575,0
15.239266,0.3562893,1
-23.129229,2.3904452,4
15.239266,0.3562893,1
65.014175,14.832942,1
-37.24953,-54.61572,3
0.015868733,25.824562,4
15.239266,0.3562893,1
-43.60373,1.0857849,4
-88.27889,20.666529,3
-37.609215,-59.64221,0
-79.47724,4.2901225,4
-7.5594244,-58.18675,4
-16.386208,-57.826138,4
80.60678,-7.3136425,4
15.239266,0.3562893,1
