x_tsne,y_tsne,label
70.37513,81.352165,1
45.476585,26.236773,4
-119.54881,32.193993,0
72.00878,-9.752403,4
-6.898292,62.02001,1
-99.66496,-78.99503,0
-63.32392,28.983727,0
-119.54881,32.193993,0
-33.552692,73.59029,0
73.958916,-40.41797,1
78.854774,-41.913498,4
117.2803,21.294891,0
-109.15172,-66.7935,4
-128.00694,10.157868,1
52.783764,-64.59407,1
44.081814,19.274324,4
-14.833348,81.62615,0
-12.512898,-28.945602,2
-2.2578855,-56.781944,0
105.07812,-4.0631475,1
54.915627,-15.924204,1
-99.66496,-78.99503,0
-119.54881,32.193993,0
-101.070694,42.65857,0
-99.66496,-78.99503,0
-25.702343,48.729267,1
59.066418,-16.362213,1
-119.54881,32.193993,2
-28.559832,50.937103,1
30.147194,1.4021081,4
-119.54881,32.193993,0
-25.576517,65.09368,1
88.87465,7.77196,1
