x_tsne,y_tsne,label
24.280699,61.670612,4
-6.523818,10.560492,4
-7.0429716,-20.29146,4
-3.115875,7.8313336,4
-6.7368116,-10.089565,4
49.67707,3.303723,1
-8.149262,-8.095351,4
-1.4887578,-19.144655,4
48.768658,-2.287219,1
1.9417031,36.71064,4
49.718266,0.77636397,1
-29.332357,30.579128,4
-11.6117525,-42.34744,4
3.1215215,8.937764,4
-47.287342,-5.5135136,4
-19.397,-1.1665506,4
23.478233,60.120193,4
53.70877,2.5223565,1
4.056507,15.825634,4
-31.16367,18.616795,4
-35.322742,-13.512369,4
49.821014,-1.6874646,3
49.168568,-1.3569009,1
49.63669,-0.0649504,1
-5.5305104,-9.146301,4
-41.347366,-0.29174724,4
49.901295,-1.0681045,1
0.70704705,29.189678,4
3.1197274,28.303238,4
0.3525388,18.642117,4
-1.7286392,-29.579039,4
-25.605038,-26.606142,4
66.82695,-6.75905,1
11.238962,12.418702,3
49.50726,-0.505724,1
-15.019793,6.7373433,4
68.102516,-0.23758833,1
52.38482,-8.360657,1
12.343092,-14.637472,4
0.23628505,-20.07053,4
-11.48526,9.444505,4
-32.45415,10.1803875,4
-30.904867,5.467919,4
-29.465557,20.16801,4
63.415775,18.332724,1
-0.88038164,21.56591,4
56.577564,-10.998888,1
-13.858256,-39.74472,4
-27.378263,-35.18691,4
-4.858326,-14.248343,4
-20.85882,-32.999054,4
-43.706825,-1.7333301,4
4.3219786,-22.61746,3
-17.690784,-20.673357,4
-0.5156103,4.897156,3
4.7194586,0.18936789,4
-29.812517,22.8284,4
-3.3280094,11.21464,4
-3.9993737,6.2411103,4
-13.637697,-5.712022,4
57.136784,-3.3429658,1
57.92041,-4.005153,1
63.70581,-10.818115,1
49.36451,2.2710843,1
-2.2962043,8.123783,4
-49.173252,-2.4742875,4
-6.0830064,-11.604865,4
-11.351102,26.0886,4
-43.641743,-5.1785984,4
-14.943979,34.017384,4
-9.133161,-22.059938,4
6.7592196,-20.28902,0
49.42089,2.126471,1
-9.498868,-30.791851,3
-40.385574,-7.458336,4
24.280699,61.670612,4
-3.1055262,-12.428265,4
4.499821,-0.5793652,4
-13.343555,32.777,4
24.280699,61.670612,4
-42.311714,0.68929535,4
-38.107014,-22.320166,4
